Symbol,CategoryName
GODREJIND,HIGH_MARKET_VALUE
GODREJIND,LONGTERM
GODREJIND,NIFTY200
GODREJIND,NIFTY500
GODREJIND,LARGECAP_250
GODREJIND,MIDCAP_50
GODREJIND,MIDCAP_100
GODREJIND,MIDCAP_150
GODREJIND,MIDSMALLCAP_400
IDBI,BANKS - PUBLIC SECTOR
IDBI,FINANCIAL SERVICES
IDBI,Bank
IDBI,HIGH_MARKET_VALUE
IDBI,NIFTY200
IDBI,NIFTY500
IDBI,LARGECAP_250
IDBI,MIDCAP_50
IDBI,MIDCAP_100
IDBI,MIDCAP_150
IDBI,MIDSMALLCAP_400
J&KBANK,BANKS - PRIVATE SECTOR
J&KBANK,FINANCIAL SERVICES
J&KBANK,Bank
J&KBANK,NIFTY500
J&KBANK,MIDSMALLCAP_400
J&KBANK,SMALLCAP_100
L&TFH,FINANCE - INVESTMENTS
L&TFH,FINANCIAL SERVICES
L&TFH,HIGH_MARKET_VALUE
L&TFH,NIFTY100
L&TFH,NIFTY200
L&TFH,NIFTY500
L&TFH,LARGECAP_250
L&TFH,NIFTY_NEXT_50
M&MFIN,FINANCE - LEASING & HIRE PURCHASE
M&MFIN,FINANCIAL SERVICES
M&MFIN,HIGH_MARKET_VALUE
M&MFIN,NIFTY200
M&MFIN,NIFTY500
M&MFIN,LARGECAP_250
M&MFIN,MIDCAP_50
M&MFIN,MIDCAP_100
M&MFIN,MIDCAP_150
M&MFIN,MIDSMALLCAP_400
M&M,AUTO - CARS & JEEPS
M&M,AUTOMOBILE
M&M,HIGH_MARKET_VALUE
M&M,NIFTY100
M&M,NIFTY200
M&M,NIFTY500
M&M,LARGECAP_250
M&M,NIFTY50
NESTLEIND,FOOD PROCESSING
NESTLEIND,HIGH_MARKET_VALUE
NESTLEIND,LONGTERM
NESTLEIND,CAN-SLIM-2020
DMART,RETAIL
DMART,CONSUMER GOODS
DMART,HIGH_MARKET_VALUE
DMART,LONGTERM
DMART,NIFTY100
DMART,NIFTY200
DMART,NIFTY500
DMART,LARGECAP_250
DMART,NIFTY_NEXT_50
HUDCO,CONSTRUCTION & CONTRACTING - REAL ESTATE
HUDCO,FINANCIAL SERVICES
HUDCO,HIGH_MARKET_VALUE
HUDCO,NIFTY200
HUDCO,NIFTY500
HUDCO,LARGECAP_250
HUDCO,MIDCAP_100
HUDCO,MIDCAP_150
HUDCO,MIDSMALLCAP_400
RUCHIRA,PAPER
VARDHACRLC,TEXTILES - MANMADE
DAAWAT,FOOD PROCESSING
NITINSPIN,TEXTILES - SPINNING - COTTON BLENDED
NITINSPIN,LONGTERM
SUPRAJIT,AUTO ANCILLARIES
SUPRAJIT,AUTOMOBILE
MAHSCOOTER,AUTO - 2 & 3 WHEELERS
DECCANCE,CEMENT - MINI
APLAPOLLO,STEEL - TUBES & PIPES
APLAPOLLO,METALS
APLAPOLLO,NIFTY500
APLAPOLLO,MIDSMALLCAP_400
ABAN,OIL DRILLING AND EXPLORATION
ABAN,ENERGY
ABAN,NIFTY500
ABAN,MIDSMALLCAP_400
ADVENZYMES,PHARMACEUTICALS
ADVENZYMES,CONSUMER GOODS
ADVENZYMES,NIFTY500
ADVENZYMES,MIDSMALLCAP_400
ADVENZYMES,SMALLCAP_100
ALBK,BANKS - PUBLIC SECTOR
ALBK,FINANCIAL SERVICES
ALBK,Bank
ALBK,NIFTY500
ALBK,MIDSMALLCAP_400
ALBK,SMALLCAP_50
ALBK,SMALLCAP_100
ALLCARGO,TRANSPORT & LOGISTICS
ALLCARGO,SERVICES
ALLCARGO,NIFTY500
ALLCARGO,MIDSMALLCAP_400
AMTEKAUTO,AUTO ANCILLARIES
ANANTRAJ,CONSTRUCTION & CONTRACTING - REAL ESTATE
ANDHRABANK,BANKS - PUBLIC SECTOR
ANDHRABANK,FINANCIAL SERVICES
ANDHRABANK,Bank
ANDHRABANK,NIFTY500
ANDHRABANK,MIDSMALLCAP_400
ANDHRABANK,SMALLCAP_50
ANDHRABANK,SMALLCAP_100
ASAHIINDIA,GLASS & GLASS PRODUCTS
ASAHIINDIA,AUTOMOBILE
ASAHIINDIA,NIFTY500
ASAHIINDIA,MIDSMALLCAP_400
ASTRAZEN,PHARMACEUTICALS
ASTRAZEN,PHARMA
ATUL,DYES & PIGMENTS
ATUL,CHEMICALS
ATUL,NIFTY500
ATUL,MIDSMALLCAP_400
ATUL,SMALLCAP_100
BASF,CHEMICALS
BASF,NIFTY500
BASF,MIDSMALLCAP_400
BFUTILITIE,POWER - GENERATION & DISTRIBUTION
BFUTILITIE,CONSTRUCTION
BFUTILITIE,NIFTY500
BFUTILITIE,MIDSMALLCAP_400
BGRENERGY,INFRASTRUCTURE - GENERAL
BGRENERGY,CONSTRUCTION
BGRENERGY,NIFTY500
BGRENERGY,MIDSMALLCAP_400
BALMLAWRIE,DIVERSIFIED
BALMLAWRIE,SERVICES
BALMLAWRIE,NIFTY500
BALMLAWRIE,MIDSMALLCAP_400
BALRAMCHIN,SUGAR
BALRAMCHIN,CONSUMER GOODS
BALRAMCHIN,NIFTY500
BALRAMCHIN,MIDSMALLCAP_400
BALRAMCHIN,SMALLCAP_100
BHUSANSTL,STEEL - CR & HR STRIPS
BHUSANSTL,METALS
BHUSANSTL,NIFTY500
BHUSANSTL,MIDSMALLCAP_400
BLISSGVS,PHARMACEUTICALS
BLISSGVS,PHARMA
BLISSGVS,SPECIAL
BLISSGVS,NIFTY500
BLISSGVS,MIDSMALLCAP_400
BBTC,PLANTATIONS - TEA & COFFEE
BBTC,CONSUMER GOODS
BBTC,LONGTERM
BBTC,NIFTY500
BBTC,MIDSMALLCAP_400
BBTC,SMALLCAP_50
BBTC,SMALLCAP_100
CAPLIPOINT,PHARMACEUTICALS
CAPLIPOINT,PHARMA
CAPLIPOINT,SPECIAL
CAPLIPOINT,LONGTERM
CAPLIPOINT,NIFTY500
CAPLIPOINT,MIDSMALLCAP_400
CARBORUNIV,ABRASIVES
CARBORUNIV,INDUSTRIAL MANUFACTURING
CARBORUNIV,NIFTY500
CARBORUNIV,MIDSMALLCAP_400
CHAMBLFERT,FERTILISERS
CHAMBLFERT,FERTILISERS & PESTICIDES
CHAMBLFERT,NIFTY500
CHAMBLFERT,MIDSMALLCAP_400
CHAMBLFERT,SMALLCAP_50
CHAMBLFERT,SMALLCAP_100
CORPBANK,BANKS - PUBLIC SECTOR
CORPBANK,Bank
CYIENT,COMPUTERS - SOFTWARE
CYIENT,IT
CYIENT,NIFTY500
CYIENT,MIDSMALLCAP_400
CYIENT,SMALLCAP_100
DCMSHRIRAM,DIVERSIFIED
DCMSHRIRAM,CONSUMER GOODS
DCMSHRIRAM,NIFTY500
DCMSHRIRAM,MIDSMALLCAP_400
DEEPAKFERT,CHEMICALS
DEEPAKFERT,FERTILISERS
DEEPAKFERT,NIFTY500
DEEPAKFERT,MIDSMALLCAP_400
DENABANK,BANKS - PUBLIC SECTOR
DENABANK,FINANCIAL SERVICES
DENABANK,Bank
DENABANK,NIFTY500
DENABANK,MIDSMALLCAP_400
DHANUKA,PESTICIDES & AGRO CHEMICALS
DHANUKA,FERTILISERS & PESTICIDES
DREDGECORP,MISCELLANEOUS
DREDGECORP,SERVICES
DREDGECORP,NIFTY500
DREDGECORP,MIDSMALLCAP_400
EIDPARRY,SUGAR
EIDPARRY,FERTILISERS & PESTICIDES
EIDPARRY,NIFTY500
EIDPARRY,MIDSMALLCAP_400
EIDPARRY,SMALLCAP_100
EIHOTEL,HOTELS
EIHOTEL,SERVICES
EIHOTEL,NIFTY500
EIHOTEL,LARGECAP_250
EIHOTEL,MIDCAP_150
EIHOTEL,MIDSMALLCAP_400
ESSELPACK,PACKAGING
ESSELPACK,INDUSTRIAL MANUFACTURING
FDC,PHARMACEUTICALS
FAGBEARING,BEARINGS
FMGOETZE,AUTO ANCILLARIES
FORTIS,HOSPITALS & MEDICAL SERVICES
FORTIS,HEALTHCARE SERVICES
GHCL,CHEMICALS
GHCL,NIFTY500
GHCL,MIDSMALLCAP_400
GAYAPROJ,CONSTRUCTION & CONTRACTING - CIVIL
GAYAPROJ,CONSTRUCTION
GAYAPROJ,LONGTERM
GODFRYPHLP,CIGARETTES
GODFRYPHLP,CONSUMER GOODS
GODFRYPHLP,NIFTY500
GODFRYPHLP,MIDSMALLCAP_400
GODFRYPHLP,SMALLCAP_50
GODFRYPHLP,SMALLCAP_100
GRANULES,PHARMACEUTICALS
GRANULES,PHARMA
GRANULES,NIFTY500
GRANULES,MIDSMALLCAP_400
GRANULES,SMALLCAP_100
GREAVESCOT,ENGINES
GREAVESCOT,INDUSTRIAL MANUFACTURING
GREAVESCOT,NIFTY500
GREAVESCOT,MIDSMALLCAP_400
GUJALKALI,CHEMICALS
GUJALKALI,NIFTY500
GUJALKALI,MIDSMALLCAP_400
GUJALKALI,SMALLCAP_100
GUJFLUORO,CHEMICALS
GUJFLUORO,INDUSTRIAL MANUFACTURING
GUJFLUORO,NIFTY500
GUJFLUORO,LARGECAP_250
GUJFLUORO,MIDCAP_150
GUJFLUORO,MIDSMALLCAP_400
GNFC,CHEMICALS
GNFC,FERTILISERS
GNFC,NIFTY500
GNFC,MIDSMALLCAP_400
GNFC,SMALLCAP_50
GNFC,SMALLCAP_100
HSIL,CERAMICS & GRANITE
HSIL,CONSUMER GOODS
HSIL,NIFTY500
HSIL,MIDSMALLCAP_400
HEIDELBERG,CEMENT - MAJOR
HEIDELBERG,CEMENT & CEMENT PRODUCTS
HEIDELBERG,NIFTY500
HEIDELBERG,MIDSMALLCAP_400
HEXAWARE,COMPUTERS - SOFTWARE
HEXAWARE,IT
HEXAWARE,NIFTY200
HEXAWARE,NIFTY500
HEXAWARE,LARGECAP_250
HEXAWARE,MIDCAP_100
HEXAWARE,MIDCAP_150
HEXAWARE,MIDSMALLCAP_400
HFCL,TELECOMMUNICATIONS - EQUIPMENT
HFCL,TELECOM
HFCL,NIFTY500
HFCL,MIDSMALLCAP_400
HIMATSEIDE,TEXTILES - SYNTHETIC & SILK
HIMATSEIDE,TEXTILES
HIMATSEIDE,NIFTY500
HIMATSEIDE,MIDSMALLCAP_400
HIMATSEIDE,SMALLCAP_100
HCC,CONSTRUCTION & CONTRACTING - CIVIL
HCC,CONSTRUCTION
HCC,NIFTY500
HCC,MIDSMALLCAP_400
HCC,SMALLCAP_100
HDIL,CONSTRUCTION & CONTRACTING - REAL ESTATE
HDIL,CONSTRUCTION
HDIL,NIFTY500
HDIL,MIDSMALLCAP_400
ICRA,MISCELLANEOUS
ICRA,FINANCIAL SERVICES
IFCI,FINANCE - TERM LENDING INSTITUTIONS
IFCI,FINANCIAL SERVICES
IFCI,NIFTY500
IFCI,MIDSMALLCAP_400
IFCI,SMALLCAP_50
IFCI,SMALLCAP_100
IOB,BANKS - PUBLIC SECTOR
IOB,FINANCIAL SERVICES
IOB,Bank
IOB,NIFTY500
IOB,MIDSMALLCAP_400
ICIL,TEXTILES - SPINNING - COTTON BLENDED
ICIL,TEXTILES
ICIL,NIFTY500
ICIL,MIDSMALLCAP_400
INOXWIND,POWER - GENERATION & DISTRIBUTION
INOXWIND,INDUSTRIAL MANUFACTURING
INOXWIND,NIFTY500
INOXWIND,MIDSMALLCAP_400
INOXWIND,SMALLCAP_100
JBCHEPHARM,PHARMACEUTICALS
JBCHEPHARM,PHARMA
JBCHEPHARM,NIFTY500
JBCHEPHARM,MIDSMALLCAP_400
JKIL,CONSTRUCTION & CONTRACTING - CIVIL
JKIL,CONSTRUCTION
JKIL,NIFTY500
JKIL,MIDSMALLCAP_400
JBFIND,TEXTILES - MANMADE
JBFIND,TEXTILES
JMFINANCIL,FINANCE - INVESTMENTS
JMFINANCIL,FINANCIAL SERVICES
JMFINANCIL,NIFTY500
JMFINANCIL,LARGECAP_250
JMFINANCIL,MIDCAP_150
JMFINANCIL,MIDSMALLCAP_400
JSWENERGY,POWER - GENERATION & DISTRIBUTION
JSWENERGY,ENERGY
JSWENERGY,NIFTY200
JSWENERGY,NIFTY500
JSWENERGY,LARGECAP_250
JSWENERGY,MIDCAP_100
JSWENERGY,MIDCAP_150
JSWENERGY,MIDSMALLCAP_400
JAICORPLTD,STEEL - GP & GC SHEETS
JAICORPLTD,INDUSTRIAL MANUFACTURING
JAICORPLTD,NIFTY500
JAICORPLTD,MIDSMALLCAP_400
JISLJALEQS,PLASTICS
JISLJALEQS,INDUSTRIAL MANUFACTURING
JISLJALEQS,NIFTY500
JISLJALEQS,MIDSMALLCAP_400
JISLJALEQS,SMALLCAP_50
JISLJALEQS,SMALLCAP_100
JPASSOCIAT,INFRASTRUCTURE - GENERAL
JPASSOCIAT,CEMENT & CEMENT PRODUCTS
JPASSOCIAT,NIFTY500
JPASSOCIAT,MIDSMALLCAP_400
JPASSOCIAT,SMALLCAP_50
JPASSOCIAT,SMALLCAP_100
JINDALPOLY,PACKAGING
JINDALPOLY,INDUSTRIAL MANUFACTURING
JINDALPOLY,NIFTY500
JINDALPOLY,MIDSMALLCAP_400
JCHAC,CONSUMER GOODS - WHITE GOODS
JCHAC,CONSUMER GOODS
JCHAC,NIFTY500
JCHAC,MIDSMALLCAP_400
JUBILANT,PHARMACEUTICALS
JUBILANT,PHARMA
JUBILANT,HIGH_MARKET_VALUE
JUBILANT,SPECIAL
JUBILANT,NIFTY200
JUBILANT,NIFTY500
JUBILANT,LARGECAP_250
JUBILANT,MIDCAP_100
JUBILANT,MIDCAP_150
JUBILANT,MIDSMALLCAP_400
KPRMILL,TEXTILES - READYMADE APPARELS
KPRMILL,TEXTILES
KPRMILL,NIFTY500
KPRMILL,MIDSMALLCAP_400
KNRCON,CONSTRUCTION & CONTRACTING - CIVIL
KNRCON,CONSTRUCTION
KNRCON,NIFTY500
KNRCON,MIDSMALLCAP_400
KPIT,COMPUTERS - SOFTWARE MEDIUM & SMALL
KPIT,IT
KPIT,NIFTY500
KPIT,MIDSMALLCAP_400
KRBL,FOOD PROCESSING
KRBL,CONSUMER GOODS
KRBL,LONGTERM
KRBL,NIFTY500
KRBL,LARGECAP_250
KRBL,MIDCAP_150
KRBL,MIDSMALLCAP_400
KESORAMIND,DIVERSIFIED
KESORAMIND,CEMENT & CEMENT PRODUCTS
KESORAMIND,NIFTY500
KESORAMIND,MIDSMALLCAP_400
KOLTEPATIL,CONSTRUCTION & CONTRACTING - REAL ESTATE
KOLTEPATIL,CONSTRUCTION
KOLTEPATIL,NIFTY500
KOLTEPATIL,MIDSMALLCAP_400
KWALITY,FOOD PROCESSING
KWALITY,CONSUMER GOODS
KWALITY,NIFTY500
KWALITY,MIDSMALLCAP_400
MMTC,TRADING
MMTC,SERVICES
MMTC,NIFTY500
MMTC,MIDSMALLCAP_400
MMTC,SMALLCAP_50
MMTC,SMALLCAP_100
MOIL,MINING & MINERALS
MOIL,METALS
MOIL,NIFTY500
MOIL,MIDSMALLCAP_400
MOIL,SMALLCAP_50
MOIL,SMALLCAP_100
MAHINDCIE,CASTINGS & FORGINGS
MAHINDCIE,INDUSTRIAL MANUFACTURING
MAHINDCIE,NIFTY500
MAHINDCIE,LARGECAP_250
MAHINDCIE,MIDCAP_150
MAHINDCIE,MIDSMALLCAP_400
MARKSANS,PHARMACEUTICALS
MARKSANS,PHARMA
MARKSANS,NIFTY500
MARKSANS,MIDSMALLCAP_400
MERCK,PHARMACEUTICALS
MERCK,PHARMA
MERCK,NIFTY500
MERCK,MIDSMALLCAP_400
MINDACORP,AUTO ANCILLARIES
MINDACORP,AUTOMOBILE
MINDACORP,NIFTY500
MINDACORP,MIDSMALLCAP_400
NAVINFLUOR,CHEMICALS
NAVINFLUOR,NIFTY500
NAVINFLUOR,MIDSMALLCAP_400
NILKAMAL,PLASTICS
NILKAMAL,INDUSTRIAL MANUFACTURING
NILKAMAL,NIFTY500
NILKAMAL,MIDSMALLCAP_400
NITINFIRE,MISCELLANEOUS
OMAXE,CONSTRUCTION & CONTRACTING - REAL ESTATE
OMAXE,CONSTRUCTION
OMAXE,NIFTY500
OMAXE,MIDSMALLCAP_400
OMAXE,SMALLCAP_100
ORIENTCEM,CEMENT - MAJOR
ORIENTCEM,CEMENT & CEMENT PRODUCTS
ORIENTCEM,NIFTY500
ORIENTCEM,MIDSMALLCAP_400
ORIENTBANK,BANKS - PUBLIC SECTOR
ORIENTBANK,FINANCIAL SERVICES
ORIENTBANK,Bank
ORIENTBANK,NIFTY500
ORIENTBANK,MIDSMALLCAP_400
ORIENTBANK,SMALLCAP_50
ORIENTBANK,SMALLCAP_100
ORISSAMINE,MINING & MINERALS
PNCINFRA,CONSTRUCTION & CONTRACTING - REAL ESTATE
PNCINFRA,CONSTRUCTION
PNCINFRA,NIFTY500
PNCINFRA,MIDSMALLCAP_400
PNCINFRA,SMALLCAP_100
PFS,FINANCE - TERM LENDING INSTITUTIONS
PFS,FINANCIAL SERVICES
PFS,NIFTY500
PFS,MIDSMALLCAP_400
PARAGMILK,FOOD PROCESSING
PARAGMILK,CONSUMER GOODS
PARAGMILK,SPECIAL
PARAGMILK,NIFTY500
PARAGMILK,MIDSMALLCAP_400
PFIZER,PHARMACEUTICALS
PFIZER,PHARMA
PFIZER,NIFTY500
PFIZER,LARGECAP_250
PFIZER,MIDCAP_150
PFIZER,MIDSMALLCAP_400
PRAJIND,ENGINEERING - HEAVY
PRAJIND,INDUSTRIAL MANUFACTURING
PRAJIND,NIFTY500
PRAJIND,MIDSMALLCAP_400
PRISMCEM,CEMENT - MAJOR
PRISMCEM,CEMENT & CEMENT PRODUCTS
PUNJLLOYD,INFRASTRUCTURE - GENERAL
QUESS,ENGINEERING
QUESS,SERVICES
QUESS,HIGH_MARKET_VALUE
QUESS,CAN-SLIM-2020
QUESS,NIFTY200
QUESS,NIFTY500
QUESS,LARGECAP_250
QUESS,MIDCAP_100
QUESS,MIDCAP_150
QUESS,MIDSMALLCAP_400
RADICO,BREWERIES & DISTILLERIES
RADICO,CONSUMER GOODS
RADICO,NIFTY500
RADICO,MIDSMALLCAP_400
RADICO,SMALLCAP_100
RAIN,CEMENT - MAJOR
RAIN,CEMENT & CEMENT PRODUCTS
RAIN,HIGH_MARKET_VALUE
RAJESHEXPO,DIAMOND CUTTING & JEWELLERY & PRECIOUS METALS
RAJESHEXPO,CONSUMER GOODS
RAJESHEXPO,HIGH_MARKET_VALUE
RAJESHEXPO,NIFTY200
RAJESHEXPO,NIFTY500
RAJESHEXPO,LARGECAP_250
RAJESHEXPO,MIDCAP_100
RAJESHEXPO,MIDCAP_150
RAJESHEXPO,MIDSMALLCAP_400
RKFORGE,CASTINGS & FORGINGS
RKFORGE,INDUSTRIAL MANUFACTURING
RKFORGE,NIFTY500
RKFORGE,MIDSMALLCAP_400
RCF,FERTILISERS
RCF,FERTILISERS & PESTICIDES
RCF,NIFTY500
RCF,MIDSMALLCAP_400
RCF,SMALLCAP_50
RCF,SMALLCAP_100
RTNPOWER,POWER - GENERATION & DISTRIBUTION
RTNPOWER,ENERGY
RTNPOWER,NIFTY500
RTNPOWER,MIDSMALLCAP_400
REDINGTON,COMPUTERS - HARDWARE
REDINGTON,SERVICES
REDINGTON,NIFTY500
REDINGTON,MIDSMALLCAP_400
ROLTA,COMPUTERS - SOFTWARE
RUCHISOYA,EDIBLE OILS & SOLVENT EXTRACTION
SHK,CHEMICALS
SHK,CONSUMER GOODS
SHK,NIFTY500
SHK,MIDSMALLCAP_400
SHK,SMALLCAP_100
SJVN,POWER - GENERATION & DISTRIBUTION
SJVN,ENERGY
SJVN,HIGH_MARKET_VALUE
SJVN,NIFTY500
SJVN,LARGECAP_250
SJVN,MIDCAP_150
SJVN,MIDSMALLCAP_400
SMLISUZU,AUTO - LCVS & HCVS
SMLISUZU,AUTOMOBILE
SMLISUZU,NIFTY500
SMLISUZU,MIDSMALLCAP_400
SRF,TEXTILES - MANMADE
SRF,TEXTILES
SRF,NIFTY200
SRF,NIFTY500
SRF,LARGECAP_250
SRF,MIDCAP_50
SRF,MIDCAP_100
SRF,MIDCAP_150
SRF,MIDSMALLCAP_400
SCHNEIDER,POWER - GENERATION & DISTRIBUTION
SCHNEIDER,INDUSTRIAL MANUFACTURING
SHARDACROP,PESTICIDES & AGRO CHEMICALS
SHARDACROP,FERTILISERS & PESTICIDES
SHILPAMED,PHARMACEUTICALS
SHILPAMED,PHARMA
SHILPI,CABLES - TELEPHONE
SCI,SHIPPING
SCI,SERVICES
SCI,NIFTY500
SCI,MIDSMALLCAP_400
SCI,SMALLCAP_50
SCI,SMALLCAP_100
SNOWMAN,TRANSPORT & LOGISTICS
SNOWMAN,SERVICES
SOBHA,CONSTRUCTION & CONTRACTING - REAL ESTATE
SOBHA,CONSTRUCTION
SOBHA,NIFTY500
SOBHA,MIDSMALLCAP_400
SOBHA,SMALLCAP_100
SOMANYCERA,CERAMICS & GRANITE
SOMANYCERA,CONSTRUCTION
SONATSOFTW,COMPUTERS - SOFTWARE MEDIUM & SMALL
SONATSOFTW,IT
SONATSOFTW,NIFTY500
SONATSOFTW,MIDSMALLCAP_400
STCINDIA,TRADING
SUDARSCHEM,DYES & PIGMENTS
SUDARSCHEM,CHEMICALS
SUDARSCHEM,LONGTERM
SUDARSCHEM,NIFTY500
SUDARSCHEM,MIDSMALLCAP_400
SUNTECK,CONSTRUCTION & CONTRACTING - REAL ESTATE
SUNTECK,CONSTRUCTION
SUNTECK,NIFTY500
SUNTECK,MIDSMALLCAP_400
SUVEN,PHARMACEUTICALS
SUVEN,PHARMA
SUVEN,NIFTY500
SUVEN,MIDSMALLCAP_400
SUZLON,POWER - GENERATION & DISTRIBUTION
SUZLON,INDUSTRIAL MANUFACTURING
SUZLON,NIFTY200
SUZLON,NIFTY500
SUZLON,LARGECAP_250
SUZLON,MIDCAP_100
SUZLON,MIDCAP_150
SUZLON,MIDSMALLCAP_400
SWANENERGY,TRADING
SWANENERGY,TEXTILES
SWANENERGY,NIFTY500
SWANENERGY,MIDSMALLCAP_400
SWANENERGY,SMALLCAP_100
SYNDIBANK,BANKS - PUBLIC SECTOR
SYNDIBANK,FINANCIAL SERVICES
SYNDIBANK,Bank
SYNDIBANK,NIFTY500
SYNDIBANK,MIDSMALLCAP_400
SYNDIBANK,SMALLCAP_50
SYNDIBANK,SMALLCAP_100
TTKPRESTIG,DOMESTIC APPLIANCES
TTKPRESTIG,CONSUMER GOODS
TTKPRESTIG,NIFTY500
TTKPRESTIG,LARGECAP_250
TTKPRESTIG,MIDCAP_150
TTKPRESTIG,MIDSMALLCAP_400
TAKE,COMPUTERS - SOFTWARE MEDIUM & SMALL
TAKE,IT
TAKE,NIFTY500
TAKE,MIDSMALLCAP_400
TATASPONGE,STEEL - SPONGE IRON
TATASPONGE,METALS
TATASPONGE,NIFTY500
TATASPONGE,MIDSMALLCAP_400
TEXRAIL,INFRASTRUCTURE - GENERAL
TEXRAIL,INDUSTRIAL MANUFACTURING
TEXRAIL,NIFTY500
TEXRAIL,MIDSMALLCAP_400
THYROCARE,HOSPITALS & MEDICAL SERVICES
THYROCARE,HEALTHCARE SERVICES
THYROCARE,NIFTY500
THYROCARE,MIDSMALLCAP_400
TIDEWATER,LUBRICANTS
TIMKEN,BEARINGS
TIMKEN,INDUSTRIAL MANUFACTURING
TIMKEN,NIFTY500
TIMKEN,MIDSMALLCAP_400
TIMKEN,SMALLCAP_100
TRENT,RETAIL
TRENT,CONSUMER GOODS
TRENT,NIFTY500
TRENT,LARGECAP_250
TRENT,MIDCAP_150
TRENT,MIDSMALLCAP_400
TRITURBINE,ELECTRIC EQUIPMENT
UCOBANK,BANKS - PUBLIC SECTOR
UCOBANK,FINANCIAL SERVICES
UCOBANK,Bank
UCOBANK,NIFTY500
UCOBANK,MIDSMALLCAP_400
UCOBANK,SMALLCAP_100
UFLEX,PACKAGING
UFLEX,INDUSTRIAL MANUFACTURING
UFLEX,NIFTY500
UFLEX,MIDSMALLCAP_400
UJJIVAN,FINANCE - GENERAL
UJJIVAN,FINANCIAL SERVICES
UJJIVAN,NIFTY500
UJJIVAN,MIDSMALLCAP_400
UJJIVAN,SMALLCAP_50
UJJIVAN,SMALLCAP_100
UNICHEMLAB,PHARMACEUTICALS
UNICHEMLAB,PHARMA
UNICHEMLAB,NIFTY500
UNICHEMLAB,MIDSMALLCAP_400
VSTIND,CIGARETTES
WOCKPHARMA,PHARMACEUTICALS
WOCKPHARMA,PHARMA
WOCKPHARMA,NIFTY200
WOCKPHARMA,NIFTY500
WOCKPHARMA,LARGECAP_250
WOCKPHARMA,MIDCAP_100
WOCKPHARMA,MIDCAP_150
WOCKPHARMA,MIDSMALLCAP_400
ZENSARTECH,COMPUTERS - SOFTWARE
ZENSARTECH,IT
ZYDUSWELL,VANASPATI & OILS
COX&KINGS,MISCELLANEOUS
COX&KINGS,SERVICES
GATI,COURIERS
GATI,SERVICES
GATI,NIFTY500
GATI,MIDSMALLCAP_400
IL&FSTRANS,INFRASTRUCTURE - GENERAL
IL&FSTRANS,CONSTRUCTION
IL&FSTRANS,NIFTY500
IL&FSTRANS,MIDSMALLCAP_400
FLFL,RETAIL
FLFL,CONSUMER GOODS
FLFL,LONGTERM
FLFL,NIFTY500
FLFL,MIDSMALLCAP_400
FLFL,SMALLCAP_100
SHOPERSTOP,RETAIL
SHOPERSTOP,CONSUMER GOODS
SHOPERSTOP,NIFTY500
SHOPERSTOP,MIDSMALLCAP_400
FEL,RETAIL
VMART,RETAIL
VMART,LONGTERM
KKCL,RETAIL
V2RETAIL,RETAIL
TMRVL,RETAIL
CANTABIL,RETAIL
PROVOGE,RETAIL
LML,AUTO - 2 & 3 WHEELERS
SETCO,AUTO ANCILLARIES
RML,AUTO ANCILLARIES
SUNDRMBRAK,AUTO ANCILLARIES
SHARDAMOTR,AUTO ANCILLARIES
PAEL,AUTO ANCILLARIES
HITECHGEAR,AUTO ANCILLARIES
PPAP,AUTO ANCILLARIES
JAMNAAUTO,AUTO ANCILLARIES
VSTTILLERS,AUTO - TRACTORS
PTL,TYRES
LUMAXIND,AUTO ANCILLARIES
LUMAXIND,SPECIAL
AUTOIND,AUTO ANCILLARIES
SHIVAMAUTO,AUTO ANCILLARIES
HINDMOTORS,AUTO - CARS & JEEPS
SONASTEER,AUTO ANCILLARIES
GABRIEL,AUTO ANCILLARIES
HINDCOMPOS,AUTO ANCILLARIES
JAYBARMARU,AUTO ANCILLARIES
AUTOLITIND,AUTO ANCILLARIES
BHARATGEAR,AUTO ANCILLARIES
UCALFUEL,AUTO ANCILLARIES
LUMAXTECH,AUTO ANCILLARIES
JBMA,AUTO ANCILLARIES
JMA,AUTO ANCILLARIES
SUNCLAYLTD,AUTO ANCILLARIES
INDNIPPON,AUTO ANCILLARIES
WHEELS,AUTO ANCILLARIES
FIEMIND,AUTO ANCILLARIES
PRICOLLTD,AUTO ANCILLARIES
RICOAUTO,AUTO ANCILLARIES
SSWL,AUTO ANCILLARIES
MUNJALAU,AUTO ANCILLARIES
PRECAM,AUTO ANCILLARIES
BANCOINDIA,AUTO ANCILLARIES
RBL,AUTO ANCILLARIES
OMAXAUTO,AUTO ANCILLARIES
SHRIPISTON,AUTO ANCILLARIES
ATULAUTO,AUTO - 2 & 3 WHEELERS
MUNJALSHOW,AUTO ANCILLARIES
HARITASEAT,AUTO ANCILLARIES
HMT,AUTO - TRACTORS
AUTOAXLES,AUTO ANCILLARIES
SUBROS,AUTO ANCILLARIES
ANGIND,AUTO ANCILLARIES
TALBROAUTO,AUTO ANCILLARIES
RANEHOLDIN,AUTO ANCILLARIES
ELGIRUBCO,TYRES
RANEENGINE,AUTO ANCILLARIES
CASTEXTECH,AUTO ANCILLARIES
ASAL,AUTO ANCILLARIES
REMSONSIND,AUTO ANCILLARIES
MOTOGENFIN,FINANCE - LEASING & HIRE PURCHASE
WELINV,FINANCE - INVESTMENTS
